YYYY-MM-DD,daily_rain,max_temp,min_temp,,,,,,,,,,,,,,,,,
30/05/2014,0,23.7,15.46666667,,,,,,,,,,,,,,,,,
31/05/2014,0,22.31111111,12.22222222,,,,,,,,,,,,,,,,,
1/06/2014,0.244444444,23.37777778,11.08888889,,,,,,,,,,,,,,,,,
2/06/2014,0,25.21111111,9.666666667,,,,,,,,,,,,,,,,,
3/06/2014,12.03333333,22.33333333,13.46666667,,,,,,,,,,,,,,,,,
4/06/2014,0.211111111,23.8,10.3,,,,,,,,,,,,,,,,,
5/06/2014,0,24.96666667,9.088888889,,,,,,,,,,,,,,,,,
6/06/2014,0,24.55555556,8.855555556,,,,,,,,,,,,,,,,,
7/06/2014,0.444444444,23.25555556,9.377777778,,,,,,,,,,,,,,,,,
8/06/2014,0,21.93333333,8.3,,,,,,,,,,,,,,,,,
9/06/2014,0,20.98888889,9.177777778,,,,,,,,,,,,,,,,,
10/06/2014,0,22.1,7.588888889,,,,,,,,,,,,,,,,,
11/06/2014,0,21.68888889,8.533333333,,,,,,,,,,,,,,,,,
12/06/2014,0,22.45555556,8.411111111,,,,,,,,,,,,,,,,,
13/06/2014,0.9,21.3,10.31111111,,,,,,,,,,,,,,,,,
14/06/2014,0.388888889,18.4,13.46666667,,,,,,,,,,,,,,,,,
15/06/2014,1.488888889,18.41111111,7.788888889,,,,,,,,,,,,,,,,,
16/06/2014,0,19.76666667,5.688888889,,,,,,,,,,,,,,,,,
17/06/2014,0,22.04444444,3.7,,,,,,,,,,,,,,,,,
18/06/2014,0,22.4,4.111111111,,,,,,,,,,,,,,,,,
19/06/2014,0,20.03333333,7.922222222,,,,,,,,,,,,,,,,,
20/06/2014,1.444444444,21.37777778,12.36666667,,,,,,,,,,,,,,,,,
21/06/2014,1.333333333,25,9.788888889,,,,,,,,,,,,,,,,,
22/06/2014,2.766666667,22.92222222,8.455555556,,,,,,,,,,,,,,,,,
23/06/2014,0,22.42222222,4.033333333,,,,,,,,,,,,,,,,,
24/06/2014,0,20.02222222,5.1,,,,,,,,,,,,,,,,,
25/06/2014,0,20.65555556,9.222222222,,,,,,,,,,,,,,,,,
26/06/2014,0,23.52222222,4.088888889,,,,,,,,,,,,,,,,,
27/06/2014,0.277777778,22.78888889,-1.311111111,,,,,,,,,,,,,,,,,
28/06/2014,0,25.38888889,5.277777778,,,,,,,,,,,,,,,,,
29/06/2014,4.077777778,17.87777778,8.6,,,,,,,,,,,,,,,,,
30/06/2014,0,17.8,2.255555556,,,,,,,,,,,,,,,,,
1/07/2014,0,19.11111111,2.555555556,,,,,,,,,,,,,,,,,
2/07/2014,0,20.04444444,-1.555555556,,,,,,,,,,,,,,,,,
3/07/2014,0,21.52222222,0.522222222,,,,,,,,,,,,,,,,,
4/07/2014,0,21.04444444,5.222222222,,,,,,,,,,,,,,,,,
5/07/2014,0.333333333,24.17777778,6.255555556,,,,,,,,,,,,,,,,,
6/07/2014,0,19.47777778,4.766666667,,,,,,,,,,,,,,,,,
7/07/2014,0,18.91111111,2.544444444,,,,,,,,,,,,,,,,,
8/07/2014,0,20.93333333,-0.055555556,,,,,,,,,,,,,,,,,
9/07/2014,0,23.06666667,-1.911111111,,,,,,,,,,,,,,,,,
10/07/2014,0,18.2,4.266666667,,,,,,,,,,,,,,,,,
11/07/2014,0,20.83333333,3.433333333,,,,,,,,,,,,,,,,,
12/07/2014,0,21.31111111,-2.355555556,,,,,,,,,,,,,,,,,
13/07/2014,0,20.5,2.255555556,,,,,,,,,,,,,,,,,
14/07/2014,0,20.38888889,2.955555556,,,,,,,,,,,,,,,,,
15/07/2014,0,20.4,7.888888889,,,,,,,,,,,,,,,,,
16/07/2014,0.055555556,20.12222222,7.8,,,,,,,,,,,,,,,,,
17/07/2014,1.222222222,20.7,4.044444444,,,,,,,,,,,,,,,,,
18/07/2014,0,16.95555556,6.477777778,,,,,,,,,,,,,,,,,
19/07/2014,0,19.13333333,4.122222222,,,,,,,,,,,,,,,,,
20/07/2014,0,22.01111111,3.155555556,,,,,,,,,,,,,,,,,
21/07/2014,0,21.97777778,5.288888889,,,,,,,,,,,,,,,,,
22/07/2014,0.055555556,21.54444444,6.088888889,,,,,,,,,,,,,,,,,
23/07/2014,0.977777778,21.13333333,4.777777778,,,,,,,,,,,,,,,,,
24/07/2014,0.211111111,22.46666667,6.9,,,,,,,,,,,,,,,,,
25/07/2014,0,23.86666667,5.6,,,,,,,,,,,,,,,,,
26/07/2014,0.744444444,20.9,8.544444444,,,,,,,,,,,,,,,,,
27/07/2014,0.877777778,23.28888889,8.388888889,,,,,,,,,,,,,,,,,
28/07/2014,0,22.73333333,2.577777778,,,,,,,,,,,,,,,,,
29/07/2014,0,24.4,0.688888889,,,,,,,,,,,,,,,,,
30/07/2014,0,25.55555556,0.055555556,,,,,,,,,,,,,,,,,
31/07/2014,0,26.28888889,-0.144444444,,,,,,,,,,,,,,,,,
1/08/2014,0,28.21111111,5.688888889,,,,,,,,,,,,,,,,,
2/08/2014,0,20.52222222,6.922222222,,,,,,,,,,,,,,,,,
3/08/2014,0,19.77777778,0.722222222,,,,,,,,,,,,,,,,,
4/08/2014,0.322222222,19.73333333,8.744444444,,,,,,,,,,,,,,,,,
5/08/2014,0.144444444,21.71111111,4.4,,,,,,,,,,,,,,,,,
6/08/2014,0,22.25555556,4.2,,,,,,,,,,,,,,,,,
7/08/2014,0,24,3.033333333,,,,,,,,,,,,,,,,,
8/08/2014,0,22.91111111,3.322222222,,,,,,,,,,,,,,,,,
9/08/2014,0,22.78888889,6.266666667,,,,,,,,,,,,,,,,,
10/08/2014,0,24.6,6.177777778,,,,,,,,,,,,,,,,,
11/08/2014,0,25.34444444,5.044444444,,,,,,,,,,,,,,,,,
12/08/2014,0,21.54444444,6.988888889,,,,,,,,,,,,,,,,,
13/08/2014,0.655555556,22.06666667,6.4,,,,,,,,,,,,,,,,,
14/08/2014,0,20.68888889,4.077777778,,,,,,,,,,,,,,,,,
15/08/2014,0,20.88888889,5.777777778,,,,,,,,,,,,,,,,,
16/08/2014,1.777777778,16.44444444,11.55555556,,,,,,,,,,,,,,,,,
17/08/2014,23.78888889,20.88888889,12.32222222,,,,,,,,,,,,,,,,,
18/08/2014,0,19.62222222,8.455555556,,,,,,,,,,,,,,,,,
19/08/2014,0,22,12.46666667,,,,,,,,,,,,,,,,,
20/08/2014,0,23.35555556,5.733333333,,,,,,,,,,,,,,,,,
21/08/2014,0,22.92222222,6.544444444,,,,,,,,,,,,,,,,,
22/08/2014,1.333333333,17.23333333,12.27777778,,,,,,,,,,,,,,,,,
23/08/2014,15.65555556,17.64444444,12.3,,,,,,,,,,,,,,,,,
24/08/2014,1.411111111,22.81111111,10.53333333,,,,,,,,,,,,,,,,,
25/08/2014,0.055555556,23.24444444,8.288888889,,,,,,,,,,,,,,,,,
26/08/2014,0,23.8,7.577777778,,,,,,,,,,,,,,,,,
27/08/2014,2.944444444,21.8,7.9,,,,,,,,,,,,,,,,,
28/08/2014,10.18888889,23.12222222,10.03333333,,,,,,,,,,,,,,,,,
29/08/2014,0,23.02222222,6.466666667,,,,,,,,,,,,,,,,,
30/08/2014,0,24.11111111,4,,,,,,,,,,,,,,,,,
31/08/2014,0,25.67777778,8.422222222,,,,,,,,,,,,,,,,,
1/09/2014,0,26.13333333,9.788888889,,,,,,,,,,,,,,,,,
2/09/2014,0,28.63333333,8.077777778,,,,,,,,,,,,,,,,,
3/09/2014,0,21.47777778,9.455555556,,,,,,,,,,,,,,,,,
4/09/2014,0,22.97777778,3.944444444,,,,,,,,,,,,,,,,,
5/09/2014,0,23.9,2.788888889,,,,,,,,,,,,,,,,,
6/09/2014,0,22.68888889,5.366666667,,,,,,,,,,,,,,,,,
7/09/2014,0,23.25555556,7.266666667,,,,,,,,,,,,,,,,,
8/09/2014,0.166666667,23,12.85555556,,,,,,,,,,,,,,,,,
9/09/2014,0.333333333,24.6,7.333333333,,,,,,,,,,,,,,,,,
10/09/2014,0.011111111,29.25555556,7.433333333,,,,,,,,,,,,,,,,,
11/09/2014,0.077777778,28.08888889,5.477777778,,,,,,,,,,,,,,,,,
12/09/2014,0,26.22222222,6.077777778,,,,,,,,,,,,,,,,,
13/09/2014,0.011111111,24.85555556,13.58888889,,,,,,,,,,,,,,,,,
14/09/2014,6.677777778,25.03333333,9.211111111,,,,,,,,,,,,,,,,,
15/09/2014,0,27.74444444,8.166666667,,,,,,,,,,,,,,,,,
16/09/2014,0.411111111,30.92222222,9.811111111,,,,,,,,,,,,,,,,,
17/09/2014,0.188888889,28.31111111,7.488888889,,,,,,,,,,,,,,,,,
18/09/2014,0,26.42222222,8.111111111,,,,,,,,,,,,,,,,,
19/09/2014,0,26.05555556,3.422222222,,,,,,,,,,,,,,,,,
20/09/2014,0,26.03333333,8.811111111,,,,,,,,,,,,,,,,,
21/09/2014,0.111111111,23.17777778,8.166666667,,,,,,,,,,,,,,,,,
22/09/2014,1.522222222,23.18888889,12.33333333,,,,,,,,,,,,,,,,,
23/09/2014,0.777777778,24.73333333,13.15555556,,,,,,,,,,,,,,,,,
24/09/2014,0,25.66666667,9.455555556,,,,,,,,,,,,,,,,,
25/09/2014,1.888888889,27.82222222,11.52222222,,,,,,,,,,,,,,,,,
26/09/2014,2.855555556,26.84444444,11.95555556,,,,,,,,,,,,,,,,,
27/09/2014,0,28.13333333,11.16666667,,,,,,,,,,,,,,,,,
28/09/2014,0.333333333,25.48888889,12.61111111,,,,,,,,,,,,,,,,,
29/09/2014,0,28.27777778,8.455555556,,,,,,,,,,,,,,,,,
30/09/2014,0,30.8,9.988888889,,,,,,,,,,,,,,,,,
1/10/2014,0,34.38888889,11.11111111,,,,,,,,,,,,,,,,,
2/10/2014,1.166666667,25.6,13.38888889,,,,,,,,,,,,,,,,,
3/10/2014,0,28.61111111,8.711111111,,,,,,,,,,,,,,,,,
4/10/2014,0,26.96666667,14.47777778,,,,,,,,,,,,,,,,,
5/10/2014,0,29.16666667,11.13333333,,,,,,,,,,,,,,,,,
6/10/2014,0,30.38888889,10.53333333,,,,,,,,,,,,,,,,,
7/10/2014,0,31.37777778,9.2,,,,,,,,,,,,,,,,,
8/10/2014,0.022222222,36.41111111,13,,,,,,,,,,,,,,,,,
9/10/2014,0,27.52222222,15.95555556,,,,,,,,,,,,,,,,,
10/10/2014,0,27.13333333,12.13333333,,,,,,,,,,,,,,,,,
11/10/2014,0,28.66666667,13.38888889,,,,,,,,,,,,,,,,,
12/10/2014,0,29.51111111,14.28888889,,,,,,,,,,,,,,,,,
13/10/2014,0,30.62222222,11.98888889,,,,,,,,,,,,,,,,,
14/10/2014,16.08888889,25.35555556,16.36666667,,,,,,,,,,,,,,,,,
15/10/2014,0,25.2,7.133333333,,,,,,,,,,,,,,,,,
16/10/2014,0,28.01111111,6.955555556,,,,,,,,,,,,,,,,,
17/10/2014,0,29.93333333,9.755555556,,,,,,,,,,,,,,,,,
18/10/2014,0,27.66666667,12.35555556,,,,,,,,,,,,,,,,,
19/10/2014,0,28.33333333,9.688888889,,,,,,,,,,,,,,,,,
20/10/2014,0,30.58888889,10,,,,,,,,,,,,,,,,,
21/10/2014,0,27.07777778,14.67777778,,,,,,,,,,,,,,,,,
22/10/2014,0,27.08888889,12.46666667,,,,,,,,,,,,,,,,,
23/10/2014,0.011111111,30.57777778,9.266666667,,,,,,,,,,,,,,,,,
24/10/2014,4.555555556,31.13333333,11.64444444,,,,,,,,,,,,,,,,,
25/10/2014,0,34.9,12.41111111,,,,,,,,,,,,,,,,,
26/10/2014,0,37.62222222,14.68888889,,,,,,,,,,,,,,,,,
27/10/2014,0.244444444,41.18888889,15.81111111,,,,,,,,,,,,,,,,,
28/10/2014,0.7,39.73333333,17.85555556,,,,,,,,,,,,,,,,,
29/10/2014,0,34.81111111,12.35555556,,,,,,,,,,,,,,,,,
30/10/2014,0,33.33333333,13.72222222,,,,,,,,,,,,,,,,,
31/10/2014,0,34.91111111,18.36666667,,,,,,,,,,,,,,,,,
1/11/2014,0,36.07777778,17.66666667,,,,,,,,,,,,,,,,,
2/11/2014,0.988888889,34.62222222,18.54444444,,,,,,,,,,,,,,,,,
3/11/2014,0,25.81111111,18.64444444,,,,,,,,,,,,,,,,,
4/11/2014,0,27.91111111,15.51111111,,,,,,,,,,,,,,,,,
5/11/2014,0,30.5,14.1,,,,,,,,,,,,,,,,,
6/11/2014,6.5,32.46666667,14.68888889,,,,,,,,,,,,,,,,,
7/11/2014,5.211111111,31.42222222,16.75555556,,,,,,,,,,,,,,,,,
8/11/2014,0,31.76666667,17.42222222,,,,,,,,,,,,,,,,,
9/11/2014,0,33.46666667,13.97777778,,,,,,,,,,,,,,,,,
10/11/2014,0,32.5,15.38888889,,,,,,,,,,,,,,,,,
11/11/2014,0,34.52222222,16.05555556,,,,,,,,,,,,,,,,,
12/11/2014,0,31.97777778,20.56666667,,,,,,,,,,,,,,,,,
13/11/2014,0.211111111,31.81111111,19.18888889,,,,,,,,,,,,,,,,,
14/11/2014,0.111111111,36.12222222,15.91111111,,,,,,,,,,,,,,,,,
15/11/2014,0,42.31111111,17.38888889,,,,,,,,,,,,,,,,,
16/11/2014,0,40.23333333,20.93333333,,,,,,,,,,,,,,,,,
17/11/2014,0,35.6,18.87777778,,,,,,,,,,,,,,,,,
18/11/2014,0,33.74444444,20.23333333,,,,,,,,,,,,,,,,,
19/11/2014,0,33.8,22.2,,,,,,,,,,,,,,,,,
20/11/2014,11.62222222,32.71111111,18.05555556,,,,,,,,,,,,,,,,,
21/11/2014,0,36.43333333,20.3,,,,,,,,,,,,,,,,,
22/11/2014,0,38.71111111,22.35555556,,,,,,,,,,,,,,,,,
23/11/2014,0.177777778,37.71111111,22.85555556,,,,,,,,,,,,,,,,,
24/11/2014,0,36.17777778,20.03333333,,,,,,,,,,,,,,,,,
25/11/2014,0,36.9,19.55555556,,,,,,,,,,,,,,,,,
26/11/2014,0.266666667,32.1,22.04444444,,,,,,,,,,,,,,,,,
27/11/2014,2.1,34.7,18.8,,,,,,,,,,,,,,,,,
28/11/2014,4.5,27.51111111,19.57777778,,,,,,,,,,,,,,,,,
29/11/2014,0.366666667,30.04444444,16.65555556,,,,,,,,,,,,,,,,,
30/11/2014,0,31.61111111,13.27777778,,,,,,,,,,,,,,,,,
1/12/2014,0,31.65555556,15.05555556,,,,,,,,,,,,,,,,,
2/12/2014,0,29.94444444,18.65555556,,,,,,,,,,,,,,,,,
3/12/2014,0.044444444,34.02222222,15.61111111,,,,,,,,,,,,,,,,,
4/12/2014,0,34.1,19.75555556,,,,,,,,,,,,,,,,,
5/12/2014,0.422222222,31.75555556,21.46666667,,,,,,,,,,,,,,,,,
6/12/2014,27.66666667,27.52222222,19.87777778,,,,,,,,,,,,,,,,,
7/12/2014,5.122222222,32.75555556,19.53333333,,,,,,,,,,,,,,,,,
8/12/2014,5.144444444,33.24444444,22.56666667,,,,,,,,,,,,,,,,,
9/12/2014,13.52222222,33.48888889,19.91111111,,,,,,,,,,,,,,,,,
10/12/2014,7.566666667,33.04444444,19.16666667,,,,,,,,,,,,,,,,,
11/12/2014,0,32.9,21.85555556,,,,,,,,,,,,,,,,,
12/12/2014,31.94444444,24.16666667,18.4,,,,,,,,,,,,,,,,,
13/12/2014,10.03333333,24.32222222,17.92222222,,,,,,,,,,,,,,,,,
14/12/2014,0.077777778,27.84444444,15.22222222,,,,,,,,,,,,,,,,,
15/12/2014,0,30.61111111,14.44444444,,,,,,,,,,,,,,,,,
16/12/2014,0,33.16666667,15.56666667,,,,,,,,,,,,,,,,,
17/12/2014,0,38.7,21.01111111,,,,,,,,,,,,,,,,,
18/12/2014,3.022222222,34.62222222,21.22222222,,,,,,,,,,,,,,,,,
19/12/2014,12.48888889,33.95555556,19.52222222,,,,,,,,,,,,,,,,,
20/12/2014,0,29.86666667,19.95555556,,,,,,,,,,,,,,,,,
21/12/2014,0,29.65555556,18.85555556,,,,,,,,,,,,,,,,,
22/12/2014,0,29.82222222,19.56666667,,,,,,,,,,,,,,,,,
23/12/2014,0,30.26666667,14.75555556,,,,,,,,,,,,,,,,,
24/12/2014,0,32.56666667,17.6,,,,,,,,,,,,,,,,,
25/12/2014,4.2,31.52222222,18.54444444,,,,,,,,,,,,,,,,,
26/12/2014,4.044444444,31.22222222,21.34444444,,,,,,,,,,,,,,,,,
27/12/2014,2.888888889,23.24444444,20.36666667,,,,,,,,,,,,,,,,,
28/12/2014,13.32222222,24.92222222,18.81111111,,,,,,,,,,,,,,,,,
29/12/2014,11.28888889,29.96666667,20.22222222,,,,,,,,,,,,,,,,,
30/12/2014,8.922222222,35.2,19.68888889,,,,,,,,,,,,,,,,,
31/12/2014,0.022222222,35.91111111,19.56666667,,,,,,,,,,,,,,,,,
1/01/2015,7.233333333,32.36666667,21.92222222,,,,,,,,,,,,,,,,,
2/01/2015,0.011111111,31.92222222,21.25555556,,,,,,,,,,,,,,,,,
3/01/2015,25.35555556,28.11111111,21.06666667,,,,,,,,,,,,,,,,,
4/01/2015,3.877777778,29.75555556,20.14444444,,,,,,,,,,,,,,,,,
5/01/2015,0,27.93333333,18.75555556,,,,,,,,,,,,,,,,,
6/01/2015,2.4,30.24444444,20.25555556,,,,,,,,,,,,,,,,,
7/01/2015,0,27.93333333,16.43333333,,,,,,,,,,,,,,,,,
8/01/2015,0.277777778,28.43333333,16.24444444,,,,,,,,,,,,,,,,,
9/01/2015,0,31.13333333,17.87777778,,,,,,,,,,,,,,,,,
10/01/2015,0,31.54444444,19.85555556,,,,,,,,,,,,,,,,,
11/01/2015,0,30.37777778,19.83333333,,,,,,,,,,,,,,,,,
12/01/2015,0.277777778,29.48888889,22.57777778,,,,,,,,,,,,,,,,,
13/01/2015,1.688888889,30.51111111,21.96666667,,,,,,,,,,,,,,,,,
14/01/2015,1.077777778,30.85555556,22.54444444,,,,,,,,,,,,,,,,,
15/01/2015,5.477777778,34.91111111,22.26666667,,,,,,,,,,,,,,,,,
16/01/2015,0,36.58888889,18.32222222,,,,,,,,,,,,,,,,,
17/01/2015,0,37.71111111,20.46666667,,,,,,,,,,,,,,,,,
18/01/2015,0,37.82222222,20.47777778,,,,,,,,,,,,,,,,,
19/01/2015,0,34.25555556,22.08888889,,,,,,,,,,,,,,,,,
20/01/2015,3.233333333,29.9,20.61111111,,,,,,,,,,,,,,,,,
21/01/2015,0.088888889,30.66666667,18.63333333,,,,,,,,,,,,,,,,,
22/01/2015,11.88888889,28.18888889,20.91111111,,,,,,,,,,,,,,,,,
23/01/2015,19.24444444,25.31111111,20.68888889,,,,,,,,,,,,,,,,,
24/01/2015,46.31111111,29.94444444,19.65555556,,,,,,,,,,,,,,,,,
25/01/2015,8.911111111,36.33333333,21.03333333,,,,,,,,,,,,,,,,,
26/01/2015,0.944444444,34.23333333,22.41111111,,,,,,,,,,,,,,,,,
27/01/2015,1.855555556,30.38888889,22.18888889,,,,,,,,,,,,,,,,,
28/01/2015,8.588888889,25.52222222,18.38888889,,,,,,,,,,,,,,,,,
29/01/2015,0,29.27777778,17.55555556,,,,,,,,,,,,,,,,,
30/01/2015,1.877777778,30.51111111,18.43333333,,,,,,,,,,,,,,,,,
31/01/2015,0,33.21111111,17.34444444,,,,,,,,,,,,,,,,,
1/02/2015,0,33.73333333,16.06666667,,,,,,,,,,,,,,,,,
2/02/2015,0,30.15555556,18.68888889,,,,,,,,,,,,,,,,,
3/02/2015,0,27.85555556,20.27777778,,,,,,,,,,,,,,,,,
4/02/2015,0.533333333,29.41111111,15.97777778,,,,,,,,,,,,,,,,,
5/02/2015,0,29.51111111,16.78888889,,,,,,,,,,,,,,,,,
6/02/2015,0.3,28.51111111,19.06666667,,,,,,,,,,,,,,,,,
7/02/2015,0,28.57777778,15.64444444,,,,,,,,,,,,,,,,,
8/02/2015,0,31.52222222,16.12222222,,,,,,,,,,,,,,,,,
9/02/2015,0,31.2,16.94444444,,,,,,,,,,,,,,,,,
10/02/2015,0.255555556,29.41111111,19.21111111,,,,,,,,,,,,,,,,,
11/02/2015,5.6,28.74444444,18.08888889,,,,,,,,,,,,,,,,,
12/02/2015,0.577777778,29.63333333,18.63333333,,,,,,,,,,,,,,,,,
13/02/2015,0.755555556,30.86666667,16.43333333,,,,,,,,,,,,,,,,,
14/02/2015,0.155555556,30.31111111,16.04444444,,,,,,,,,,,,,,,,,
15/02/2015,0,30.16666667,16.54444444,,,,,,,,,,,,,,,,,
16/02/2015,0.044444444,30.97777778,16.55555556,,,,,,,,,,,,,,,,,
17/02/2015,2.733333333,30.68888889,16.76666667,,,,,,,,,,,,,,,,,
18/02/2015,0.211111111,30.75555556,18.16666667,,,,,,,,,,,,,,,,,
19/02/2015,0.444444444,28.04444444,20.53333333,,,,,,,,,,,,,,,,,
20/02/2015,30.12222222,23.87777778,20.53333333,,,,,,,,,,,,,,,,,
21/02/2015,34.32222222,27.74444444,20.54444444,,,,,,,,,,,,,,,,,
22/02/2015,6.211111111,31.56666667,20.38888889,,,,,,,,,,,,,,,,,
23/02/2015,0.1,31.1,20.68888889,,,,,,,,,,,,,,,,,
24/02/2015,0,31.02222222,19.45555556,,,,,,,,,,,,,,,,,
25/02/2015,0.011111111,30.8,19.08888889,,,,,,,,,,,,,,,,,
26/02/2015,0,30.48888889,17.73333333,,,,,,,,,,,,,,,,,
27/02/2015,11.83333333,29.54444444,19.38888889,,,,,,,,,,,,,,,,,
28/02/2015,0,31.11111111,19.65555556,,,,,,,,,,,,,,,,,
1/03/2015,0,32.03333333,19.91111111,,,,,,,,,,,,,,,,,
2/03/2015,0,31.05555556,21.55555556,,,,,,,,,,,,,,,,,
3/03/2015,0,30.66666667,17.97777778,,,,,,,,,,,,,,,,,
4/03/2015,0,31.97777778,18.65555556,,,,,,,,,,,,,,,,,
5/03/2015,0,38.07777778,19.15555556,,,,,,,,,,,,,,,,,
6/03/2015,0,29.94444444,21.62222222,,,,,,,,,,,,,,,,,
7/03/2015,0,31.67777778,16.26666667,,,,,,,,,,,,,,,,,
8/03/2015,0,32.18888889,17.92222222,,,,,,,,,,,,,,,,,
9/03/2015,0,32.63333333,19.88888889,,,,,,,,,,,,,,,,,
10/03/2015,0,32.42222222,19.02222222,,,,,,,,,,,,,,,,,
11/03/2015,0,30.75555556,18.45555556,,,,,,,,,,,,,,,,,
12/03/2015,0.088888889,30.97777778,19.44444444,,,,,,,,,,,,,,,,,
13/03/2015,0,31.21111111,15.77777778,,,,,,,,,,,,,,,,,
14/03/2015,0,29.5,16.51111111,,,,,,,,,,,,,,,,,
15/03/2015,0,32.46666667,13.62222222,,,,,,,,,,,,,,,,,
16/03/2015,0,29.37777778,14.01111111,,,,,,,,,,,,,,,,,
17/03/2015,0,29.24444444,16.55555556,,,,,,,,,,,,,,,,,
18/03/2015,9.533333333,29.54444444,16.1,,,,,,,,,,,,,,,,,
19/03/2015,0.922222222,37.25555556,18.15555556,,,,,,,,,,,,,,,,,
20/03/2015,0,35.08888889,20.63333333,,,,,,,,,,,,,,,,,
21/03/2015,0,28.36666667,23.72222222,,,,,,,,,,,,,,,,,
22/03/2015,8.211111111,28.44444444,19.97777778,,,,,,,,,,,,,,,,,
23/03/2015,4.111111111,29.01111111,18.25555556,,,,,,,,,,,,,,,,,
24/03/2015,0.011111111,31.27777778,16.86666667,,,,,,,,,,,,,,,,,
25/03/2015,0,34.13333333,19.6,,,,,,,,,,,,,,,,,
26/03/2015,2.933333333,32.77777778,23.01111111,,,,,,,,,,,,,,,,,
27/03/2015,14.96666667,32.57777778,19.17777778,,,,,,,,,,,,,,,,,
28/03/2015,0,29.68888889,19.46666667,,,,,,,,,,,,,,,,,
29/03/2015,0,29.55555556,17.77777778,,,,,,,,,,,,,,,,,
30/03/2015,0.033333333,26.96666667,16.8,,,,,,,,,,,,,,,,,
31/03/2015,0.044444444,25.83333333,18.08888889,,,,,,,,,,,,,,,,,
1/04/2015,13.96666667,24.11111111,17.87777778,,,,,,,,,,,,,,,,,
2/04/2015,3.722222222,27.22222222,17.33333333,,,,,,,,,,,,,,,,,
3/04/2015,8.333333333,26.32222222,19.15555556,,,,,,,,,,,,,,,,,
4/04/2015,2.966666667,27.14444444,20.11111111,,,,,,,,,,,,,,,,,
5/04/2015,32.14444444,27.45555556,20.08888889,,,,,,,,,,,,,,,,,
6/04/2015,0.022222222,29.9,14.25555556,,,,,,,,,,,,,,,,,
7/04/2015,0.344444444,28.22222222,19.15555556,,,,,,,,,,,,,,,,,
8/04/2015,0.2,25.46666667,10.43333333,,,,,,,,,,,,,,,,,
9/04/2015,0,26.17777778,9.855555556,,,,,,,,,,,,,,,,,
10/04/2015,0,26.55555556,12.06666667,,,,,,,,,,,,,,,,,
11/04/2015,0,26.03333333,15.7,,,,,,,,,,,,,,,,,
12/04/2015,0,28.42222222,12.35555556,,,,,,,,,,,,,,,,,
13/04/2015,0,26.87777778,14.77777778,,,,,,,,,,,,,,,,,
14/04/2015,0,26.56666667,12.78888889,,,,,,,,,,,,,,,,,
15/04/2015,0,27.24444444,14.33333333,,,,,,,,,,,,,,,,,
16/04/2015,0,27.92222222,13.11111111,,,,,,,,,,,,,,,,,
17/04/2015,0,27.84444444,12.87777778,,,,,,,,,,,,,,,,,
18/04/2015,0.277777778,28.17777778,14.77777778,,,,,,,,,,,,,,,,,
19/04/2015,0,27.63333333,16.4,,,,,,,,,,,,,,,,,
20/04/2015,2.477777778,19.9,18.18888889,,,,,,,,,,,,,,,,,
21/04/2015,3.722222222,19.55555556,9.822222222,,,,,,,,,,,,,,,,,
22/04/2015,0.066666667,22.64444444,8.633333333,,,,,,,,,,,,,,,,,
23/04/2015,0.022222222,25.27777778,8.466666667,,,,,,,,,,,,,,,,,
24/04/2015,0,28.24444444,12.14444444,,,,,,,,,,,,,,,,,
25/04/2015,0,29.27777778,9.144444444,,,,,,,,,,,,,,,,,
26/04/2015,0,21.63333333,13.41111111,,,,,,,,,,,,,,,,,
27/04/2015,0,25.1,7.8,,,,,,,,,,,,,,,,,
28/04/2015,0,25.01111111,7.8,,,,,,,,,,,,,,,,,
29/04/2015,0,23.4,8.577777778,,,,,,,,,,,,,,,,,
30/04/2015,3.6,16.8,12.57777778,,,,,,,,,,,,,,,,,
1/05/2015,16.37777778,18.43333333,14.88888889,,,,,,,,,,,,,,,,,
2/05/2015,63.98888889,23.71111111,13.86666667,,,,,,,,,,,,,,,,,
3/05/2015,0.011111111,22.66666667,15.67777778,,,,,,,,,,,,,,,,,
4/05/2015,0,26.74444444,12.71111111,,,,,,,,,,,,,,,,,
5/05/2015,0.022222222,27.33333333,13.06666667,,,,,,,,,,,,,,,,,
6/05/2015,0,29.54444444,11.65555556,,,,,,,,,,,,,,,,,
7/05/2015,0,25.81111111,8.744444444,,,,,,,,,,,,,,,,,
8/05/2015,0,23.64444444,6.888888889,,,,,,,,,,,,,,,,,
9/05/2015,0,23.41111111,5.733333333,,,,,,,,,,,,,,,,,
10/05/2015,0,24.22222222,6.255555556,,,,,,,,,,,,,,,,,
11/05/2015,0,24.92222222,6.3,,,,,,,,,,,,,,,,,
12/05/2015,0,24.72222222,7.355555556,,,,,,,,,,,,,,,,,
13/05/2015,0,23.95555556,7.144444444,,,,,,,,,,,,,,,,,
14/05/2015,0,20.15555556,5.888888889,,,,,,,,,,,,,,,,,
15/05/2015,0,22.74444444,2.133333333,,,,,,,,,,,,,,,,,
16/05/2015,0,23.41111111,8.833333333,,,,,,,,,,,,,,,,,
17/05/2015,0.233333333,23.08888889,12.66666667,,,,,,,,,,,,,,,,,
18/05/2015,1.344444444,23.73333333,14.74444444,,,,,,,,,,,,,,,,,
19/05/2015,0,22.96666667,10.52222222,,,,,,,,,,,,,,,,,
20/05/2015,0,25.07777778,13.65555556,,,,,,,,,,,,,,,,,
